yokai_name,prompt,answer
黒髪切り,"日本の妖怪である「黒髪切り」が出現する場所として特に記録されているのはどこであるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 伊勢国松坂
- 京都
- 大阪
- 福岡",伊勢国松坂
黒塚,"黒塚の鬼婆にまつわる伝説に登場する僧侶の名前は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 東光坊祐慶
- 道元
- 空海
- 最澄",東光坊祐慶
黒手,"日本の妖怪である「黒手」は、便所に住み着くとされることが多いですが、甚五兵衛が斬った後に黒手が取り戻しに来た際、どのような姿に化けて現れたとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 若者
- 動物
- 僧
- 女性",僧
黒入道,"日本の妖怪「黒入道」は、どのような行動をとるとされることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 船を沈める
- 人を助ける
- 食べ物を分け与える
- 歌を歌う",船を沈める
黒坊,"日本の妖怪黒坊（くろぼう）は、どのような特徴を持つとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 体が赤い
- 両目玉が飛び出て垂れ下がっている
- 長い尾を持っている
- 羽を持って空を飛ぶ",両目玉が飛び出て垂れ下がっている
黒坊主,"日本の妖怪「黒坊主」が東京都神田の人家で現れるとされている行為は何とされていますか？以下の4つから回答を1つ選び出力しなさい。
- 寝息を吸う
- 髪を引っ張る
- 夢を奪う
- 声を盗む",寝息を吸う
元興寺,"日本の妖怪元興寺の鬼に関連する子供は、どのような異様な姿をしているとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 頭に牛の角が生えている
- 頭には蛇が巻きついている
- 体が木のように硬い
- 目が赤く光っている",頭には蛇が巻きついている
食わず女房,"日本の妖怪「食わず女房」の物語において、男が嫁の正体を知るきっかけとなる行動は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 嫁が隠れて食事をしているのを見つける
- 嫁が他の男と会っているのを見つける
- 嫁の友人が男に真実を告げる
- 嫁が男に魔法をかける",嫁が隠れて食事をしているのを見つける
桂蔵坊,"日本の妖怪「桂蔵坊」が若侍に化ける術を持っているとされていますが、どの地域に伝わる伝説とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 北海道
- 鳥取県
- 福岡県
- 宮城県",鳥取県
毛いっぱい,"日本の妖怪「おとろし」はどのような状況で人間に現れるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 神社で悪戯をする者を見つけると
- 祭りの最中にのみ現れると
- 夜中に一人で歩いていると
- 水辺で遊んでいる子供に近づくと",神社で悪戯をする者を見つけると
毛羽毛現、希有希現,"毛羽毛現が棲むとされる場所はどのような特徴があると記述されていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 乾燥した山の中
- 湿った場所
- 明るい日当たりの良い場所
- 人の多い街中",湿った場所
下国の人,"日本の妖怪「下国の人」はどのような姿をしているとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人間の頭に手足がついた姿
- 巨大な獣の姿
- 鳥のような姿
- 水中に住む魚の姿",人間の頭に手足がついた姿
ケサランパサラン、ケセランパセラン,"ケサランパサランを飼育するために必要とされる条件の一つは何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 穴のない箱を使用すること
- 香料や着色料を含むおしろいを与えること
- 毎日見ること
- 穴の開いた桐の箱を使用すること",穴の開いた桐の箱を使用すること
芥子坊主,"日本の妖怪「芥子坊主」において、頭髪が残される理由として一般的に伝えられていることは何でしょうか？以下の4つから回答を1つ選び出力しなさい。
- 髪が神に捧げられるため
- 溺れた時に引き上げてもらうため
- 親が子供を見分けるため
- 悪霊から守るため",溺れた時に引き上げてもらうため
毛倡妓,"日本の妖怪である「毛倡妓」が遊廓に現れるとされている理由は何かとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 遊女の姿を持つため
- 特定の祭りに関係しているため
- 商売繁盛を願うため
- 厄除けのため",遊女の姿を持つため
けち火,"日本の妖怪けち火は、どのようにして招き寄せることができるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 草履を3度叩く
- 草履を焼く
- 草履を水に浸す
- 草履を隠す",草履を3度叩く
血塊,"日本の妖怪である「血塊」が出産時に家の縁の下に潜り込むと、何が危険に晒されるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 赤ん坊
- 産婦
- 家族
- 家の財産",産婦
月照寺の大亀,"日本の妖怪である「月照寺の大亀」が夜に松江の街を徘徊するとされる理由は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 母岩を恋しがって
- 神の使いとして
- 食べ物を求めて
- 人間の怨みを晴らすために",母岩を恋しがって
ゲド、ゲドウ,"日本の妖怪である「ゲドウ」は、特定の家系に憑依することでどのような影響を及ぼすとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- その家が繁栄している間は人に憑かない
- 常に人に憑く
- 特定の動物にしか憑かない
- 家の人間を守る",その家が繁栄している間は人に憑かない
ゲドガキのバケモン,"日本の妖怪ゲドガキのバケモンに関する伝説では、丑松がバケモンに捕まる原因となった物は何であるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 酒樽
- 米俵
- 木材
- 荷物",酒樽
ケナシウナラペ、ケナシコルウナルペ,"ケナシコルウナルペに関する伝説では、彼女が操ることで熊が何をするようになるとされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 人を助ける
- 人を襲う
- 木を切る
- 魚を捕る",人を襲う
倩兮女,"日本の妖怪である「倩兮女」に関して、彼女が笑いかけることで引き起こすとされる影響は何とされていますか？以下の4つから回答を1つ選び出力しなさい。
- 周囲の人々が笑い出す
- その場から逃げ出す
- 気が弱い人は気を失う
- 全ての人が彼女を見える",気が弱い人は気を失う
懸衣翁,"懸衣翁が亡者の生前の罪の重さを計る際に使用する木は何とされていることが多いでしょうか？以下の4つから回答を1つ選び出力しなさい。
- 衣領樹
- 桜の木
- 松の木
- 檜の木",衣領樹
