yokai_name,prompt,answer
古庫裏婆,"Which place is often said to be where the Japanese yokai ""Koruri-baba"" is said to have lived? Choose one from the following four options and output your answer.

- Temple's Kitchen
- Castle's Keep
- Village Square
- Old Shrine",0
コサメ小女郎,"In the legends about the Japanese yokai Kosame-Onna, how many woodcutters is she often said to have eaten? Choose one answer from the following four options and output it.

3 people, 5 people, 7 people, 9 people.",2
小雨坊,"What kind of existence is the Japanese yokai Koharubou often considered to be? Choose one answer from the following four options.

Rice, millet, sake, gold
None",1
越娘,"What is often believed to happen when the Japanese yokai ""Koshimono"" does not respond to a call? Choose one of the following four options as your answer.

- To be pushed off a cliff
- To be frozen to death
- To vanish
- To receive treasure",0
コシュンプ、コシンプ,"If you are possessed by the Japanese yokai ""Koshinpu,"" what kind of influence is often said to be experienced? Choose one of the following four options as your answer.

- You will definitely get lucky
- You will definitely die within a few years
- Be liked by others of the opposite sex
- Acquire special powers",1
古戦場の火、古戦場火,"Where is it often said that the battlefield fire appears? Choose one from the following four options.

- Shrine
- Battlefield
- Summit of the mountain
- Village square",1
小僧狸,"What is one of the peculiar abilities attributed to the Japanese yokai ""Kosode Tanuki"" that is often said to be used to attack humans? Choose one from the following four options and output your answer.

- Sharp claws
- Enormous testicles
- Poisonous mist
- Shape-shifting ability",1
こそこそ岩,"What kind of sound is often said to be made by the Japanese yokai ""Kosokoso-iwa""? Choose one answer from the following four options.

- Karakara
- Gorogoro
- Kosokoso
- Zawazawa",2
五体面,"What kind of movement is often attributed to the Japanese yokai ""Gotai-men""? Choose one of the following four options as your answer.

- Run backward
- Crawl sideways on hands and knees
- Fly in the air
- Run straight ahead",1
木霊、木魅,"What kind of actions are often considered to bring curses upon the Japanese yokai Kodama? Choose one answer from the following four options.

- Plant a tree
- Cut down a tree
- Pray to the tree
- Eat the fruit of the tree",1
小玉鼠,"What kind of behavior is it often said that small mice exhibit when they encounter humans in the mountains? Choose one of the following four options as your answer.

- Flee away
- Inflate and burst
- Approach humans
- Watch silently",1
五徳猫,"The Japanese yokai known as ""Gotoku-neko"" is often said to be carrying the following item on its head:

- Pot
- Burner
- Bucket
- Kettle",1
琴古主,"The Japanese yokai ""Kotonushi"" is associated with a specific musical instrument, but which of the following instruments is it most often associated with? Choose one from the following four options and output your answer.

Shamisen
Shakuhachi
Koto
Recorder",2
子泣き爺、児啼爺,"What kind of change is often said to occur when the Japanese yokai ""Konaki Jiji"" is picked up by passersby? Choose one of the following four options as your answer.

- Body temperature drops
- Disappears from sight
- Gradually becomes heavier
- Voice becomes louder",2
児啼婆,"What kind of phenomenon is often said to occur when the Japanese yokai ""Kodomo-naiba"" is picked up by passersby? Choose one of the following four options as your answer.

- Weight gradually becomes lighter
- Weight gradually becomes heavier
- Body becomes transparent
- Voice becomes higher",1
木の葉天狗,"Where is it said that the Japanese yokai ""Kitsune Tengu"" caught fish at night? Choose one from the following four options and output the answer.

- Kanagawa Prefecture
- Shizuoka Prefecture
- Yamaguchi Prefecture
- Fukushima Prefecture",1
小坊主,"Where is it often said that the Japanese yokai ""Kobozu"" resides? Choose one from the following four options and output the answer.

- Temple
- River
- Mountain
- Road",0
牛蒡種,"What type of spirit is often said to be attached to a specific family line in Japanese folklore regarding the goblin radish species? Choose one answer from the following four options.

- Animal spirits
- Living spirits
- Spirit of plants and trees
- God's spirit",1
コボッチ,"What kind of phenomenon is often said to occur when the Japanese yokai Kobochi attaches itself to a person? Choose one from the following four options.

- Ability to see invisible things
- Strong attachment to a specific location
- Ability to read other people's minds
- Meeting in dreams",0
米とぎ婆,"What is the sound that the Japanese yokai ""Azukiarai"" is said to make when it appears? Choose one answer from the following four options.

- Karakara
- Shokishoki
- Zakuzaku
- Pashapasha",1
古籠火,"In what kind of situation is the Japanese yokai ""Koroghi"" often said to have its fire lit? Choose one answer from the following four options.

- An old lantern will spontaneously light up if it hasn't been lit for a while.
- Someone lights it and then it goes out.
- If a specific incantation is chanted, the flame will ignite.
- The person living in an old house lights the lantern.",0
虎狼狸,"Which of the following diseases is often associated with the Japanese yokai ""Korōri"" being feared? Choose one from the following four options.

- Smallpox
- Cholera
- Influenza
- Tuberculosis",1
コロポックル,"What is the method that the Koro-pokkuru are said to prefer when they give gifts to the Ainu people in legends about them? Choose one answer from the following four options.

- Hand it over directly during the day
- Slip it in surreptitiously at night
- Engage in bartering
- Communicate orally",1
衣蛸,"What kind of place is the Japanese yokai ""Irotako"" often said to be in? Choose one from the following four options and output your answer.

- Inside the ship
- Inside the shell
- Between rocks
- On the sandy beach",1
狐者異,"Which of the following is the most common reason for the Japanese yokai ""Kitsune Ushi"" to become a yokai due to its attachment in life? Choose one from the following four options and output the answer.

- Other people's food
- One's own property
- A loved one
- Social status or fame",0
権五郎火,"What phenomenon is the Gongorō Fire, a Japanese yōkai, often known to be associated with? Choose one answer from the following four options.

Phenomenon where the spirit of a living being appears
Phenomenon of an unexplained fire appearing
Natural phenomenon similar to a phantom flame
Pheomenon where a treasure is hidden in a specific location",1
金平鹿,"In what form is the Japanese yokai Kinpeisha said to have influenced people most often? Choose one from the following four options and output your answer.

- Steal food
- Have nightmares
- Bring illness
- Cause the sea to be rough",3
囀り石,"In the legend about the yokai called ""Chirping Stone,"" what is it said that the man heard from this stone most often? Choose one answer from the following 4 options and output it.

- My future
- The whereabouts of my parents' enemies
- Gossip from the neighboring village
- The origin of the stone",1
逆柱,"What is one phenomenon that is said to be caused by a tree that has been turned into a reverse column? Choose one from the following four options and output your answer.

- House creaking
- Earthquake
- Thunder
- Flood",0
